msisdn,client_type,full_name,inn,account_number,city,country,address,birth_date,gender,document_type,document_name,document_number,document_series,issued_by,issued_date
79246472455,1,Родионов Владлен Филатович,250151135823,1358596248328,г. Челябинск,Russia,"к. Кропоткин (Краснод.), ул. Рязанская, д. 99, 333690",1997-02-13,1,1,passport,375453,3655,"Отд. гор. г. Ессентуки, ул. Дорожная",2013-02-05
79287449254,1,Коновалов Потап Дмитриевич,526216807470,6977358949295,ст. Карпинск,Russia,"клх Кабанск, ул. Первомайская, д. 84, 016134",1989-12-21,1,1,passport,749174,1422,"Отд. гор. с. Мелеуз, ул. Элеваторная",2010-11-06
79968212283,1,Зимина Марфа Ивановна,487245593070,2979173180376,клх Белорецк,Russia,"п. Змеиногорск, ул. Титова, д. 02, 249588",1993-12-27,2,1,passport,489883,6125,"Отд. гор. к. Костомукша, ул. Победы",2018-12-05
79143770391,1,Брагин Аверьян Измаилович,742467588960,9196900304424,д. Змеиногорск,Russia,"д. Кизляр, ул. Нижняя, д. 33, 312508",1993-01-26,1,1,passport,361991,7814,"Отд. гор. д. Нарьян-Мар, ул. Торговая",2019-01-14
79785002824,1,Беляева Ксения Альбертовна,560411164055,6689634220893,клх Усть-Катав,Russia,"д. Смирных, ул. Папанина, д. 91, 287213",1998-09-28,2,1,passport,438003,3138,"Отд. гор. с. Домбай, ул. Главная",2017-06-04
79016560541,1,Котов Варлаам Федотович,202913389551,5762342459762,ст. Сочи,Russia,"к. Губкинский, ул. Степная, д. 18, 764516",1994-08-11,1,1,passport,111397,7344,"Отд. гор. п. Верещагино (Перм.), ул. Енисейская",2011-08-26
79259510455,1,Фомичев Валерий Тихонович,558919100611,9549874529675,клх Северо-Курильск,Russia,"ст. Юрюзань, ул. Малиновая, д. 80, 176357",1996-08-13,1,1,passport,664994,8110,"Отд. гор. к. Уренгой, ул. Лазурная",2017-06-20
79592329888,1,Орлова Вера Анатольевна,588574595820,7485068277552,п. Енисейск,Russia,"ст. Калачинск, ул. Новостройка, д. 93, 082329",2003-04-17,2,1,passport,463291,2896,"Отд. гор. г. Зеленоград, ул. Гайдара",2016-01-04
79542689154,1,Кондратьева Ульяна Кирилловна,899206088083,1806409698281,к. Калач,Russia,"клх Ахтубинск, ул. Астраханская, д. 67, 841000",1991-07-18,2,1,passport,551230,7563,"Отд. гор. к. Плес, ул. Северная",2016-02-26
79131542743,1,Воронова Феврония Степановна,903383124005,1668056054375,д. Тырныауз,Russia,"с. Черняховск, ул. Дарвина, д. 63, 090808",1998-11-14,2,1,passport,311302,1387,"Отд. гор. п. Березники, ул. Песочная",2009-07-13
79838957881,1,Гришин Всеволод Давидович,375549343745,1141270083437,п. Тутончаны,Russia,"г. Долинск, ул. Лесхозная, д. 05, 859488",1999-01-23,1,1,passport,344563,4211,"Отд. гор. ст. Обоянь, ул. Энергетическая",2017-07-23
79670173767,1,Доронина Прасковья Матвеевна,103366409189,3766363331789,г. Лазаревское,Russia,"г. Выборг, ул. Иванова, д. 28, 552231",2000-06-22,2,1,passport,752885,5119,"Отд. гор. к. Чегем, ул. Камская",2014-01-04
79667856119,1,Трофимова Дарья Геннадиевна,800541758148,8748710549067,г. Белокуриха,Russia,"к. Черусти, ул. Декабристов, д. 22, 016255",2003-09-18,2,1,passport,361943,2364,"Отд. гор. п. Томск, ул. Абрикосовая",2016-09-28
79741963570,1,Королева Октябрина Алексеевна,202933346463,4940052063247,клх Ялуторовск,Russia,"д. Новороссийка, ул. Таежная, д. 77, 735861",2002-01-22,2,1,passport,626135,5215,"Отд. гор. г. Ногинск (Моск.), ул. Февральская",2010-12-22
79182739480,1,Брагина Жанна Ильинична,592229513644,5507678963664,ст. Переславль-Залесский,Russia,"клх Катав-Ивановск, ул. Новгородская, д. 57, 355356",1996-02-26,2,1,passport,512082,2650,"Отд. гор. к. Терней, ул. Водников",2016-08-21
79271868961,2,Григорьев Порфирий Ильясович,2268976904,2751010764916,с. Армавир,Russia,"п. Дербент, ул. Фурманова, д. 80, 284776",,,,,,,,
79845730264,1,Емельянов Зосима Герасимович,427585788583,3827986497234,клх Змеиногорск,Russia,"п. Джейрах, ул. Механизаторов, д. 57, 743700",1992-03-08,1,1,passport,823286,3881,"Отд. гор. г. Шилка, ул. Победа",2014-01-05
79714115507,1,Третьяков Адам Валерьевич,767721733074,4876574237674,клх Эльбрус,Russia,"к. Орехово-Зуево, ул. Революционная, д. 18, 839696",1998-11-02,1,1,passport,574827,1633,"Отд. гор. с. Пермь, ул. Песочная",2016-05-09
79289791785,1,Егоров Алексей Архипович,420967696436,8895254273504,клх Курганинск,Russia,"с. Южноуральск, ул. Совхозная, д. 26, 419933",2003-07-08,1,1,passport,904881,7528,"Отд. гор. с. Яр-Сале, ул. Спортивная",2017-08-07
79414763395,1,Титов Федот Борисович,326186298651,9953819539635,клх Курчатов,Russia,"д. Вытегра, ул. Олега Кошевого, д. 38, 922633",2004-06-03,1,1,passport,188230,8152,"Отд. гор. п. Элиста, ул. Огородная",2015-10-16
79244006976,2,Горбачев Якуб Терентьевич,4880288983,5319748530034,ст. Дзержинск,Russia,"г. Домодедово, ул. 1 Мая, д. 50, 311842",,,,,,,,
79768864375,1,Фомина Галина Константиновна,316611710453,3232998235583,к. Тутаев,Russia,"с. Игнашино, ул. Краснознаменная, д. 95, 125962",1990-06-20,2,1,passport,104659,8039,"Отд. гор. ст. Кызыл, ул. Пролетарская",2018-03-31
79439620321,1,Брагин Лавр Гаврилович,382339647531,4259143900387,д. Ульяновск,Russia,"ст. Кяхта, ул. Грибоедова, д. 07, 502686",1997-03-10,1,1,passport,783656,6083,"Отд. гор. п. Дагомыс, ул. Комсомольская",2015-05-14
79032683893,1,Рыбакова Евдокия Ефимовна,873602521000,9000380152835,п. Малгобек,Russia,"г. Палана, ул. Марта 8, д. 62, 253920",1996-09-16,2,1,passport,506453,8579,"Отд. гор. клх Находка, ул. Кузнечная",2016-05-22
79683166471,1,Соловьев Натан Изотович,625908965329,1739607245747,г. Казань,Russia,"к. Лянтор, ул. Крылова, д. 27, 380234",1991-05-15,1,1,passport,767408,3452,"Отд. гор. г. Муром, ул. Культуры",2010-04-10
79122648491,1,Белозерова Надежда Степановна,796969026804,9474145019100,г. Урюпинск,Russia,"г. Черский, ул. Путевая, д. 46, 562425",2004-02-26,2,1,passport,641645,7019,"Отд. гор. г. Вологда, ул. Верхняя",2010-05-02
79910928597,1,Громов Радислав Анатольевич,677115138078,7127145295611,к. Минусинск,Russia,"п. Надым, ул. О.Кошевого, д. 54, 730245",2004-08-17,0,4,military_identity_card,151136,,"Отд. гор. ст. Далматово, ул. Труда",2015-03-30
79880843229,1,Дроздов Савватий Аверьянович,269125524889,4378452602844,п. Саров (Морд.),Russia,"к. Чайковский, ул. Севастопольская, д. 96, 043749",1993-01-10,1,1,passport,559388,6595,"Отд. гор. клх Осташков, ул. Декабристов",2009-06-06
79492733123,1,Денисов Фрол Филатович,959764261720,2665245920602,г. Лабытнанги,Russia,"г. Нижний Новгород, ул. Ивановская, д. 85, 081062",2003-03-28,1,1,passport,380439,9084,"Отд. гор. клх Любань, ул. Тихая",2017-11-23
79151430654,1,Борисова Елена Даниловна,893284271352,9371523013409,п. Калуга,Russia,"г. Верхотурье, ул. Орловская, д. 28, 409824",1992-12-12,2,1,passport,741780,8601,"Отд. гор. г. Биробиджан, ул. Фурманова",2017-12-16
79714127033,1,Туров Осип Димитриевич,790715202770,2969761959749,клх Алдан,Russia,"ст. Прохладный, ул. Урожайная, д. 67, 226210",1993-06-30,1,1,passport,330623,5828,"Отд. гор. к. Аршан (Бурят.), ул. Высоковольтная",2017-07-04
79461247603,1,Гусев Порфирий Евстигнеевич,152060339642,1328280350925,клх Томск,Russia,"г. Люберцы, ул. Выгонная, д. 52, 398841",2003-01-19,1,1,passport,353906,4272,"Отд. гор. с. Лабинск, ул. Короткая",2010-05-02
79858287273,1,Казакова Вероника Семеновна,171661612330,9540968903040,с. Рязань,Russia,"п. Карабудахкент, ул. Проезжая, д. 14, 962836",1999-06-21,2,1,passport,961647,9754,"Отд. гор. г. Бомнак, ул. Вишневая",2014-04-25
79922928114,1,Ефимов Изот Геннадиевич,514149976200,3695508187155,г. Мелеуз,Russia,"г. Каменномостский, ул. Тельмана, д. 00, 029803",2003-02-04,1,1,passport,236448,4327,"Отд. гор. клх Оленегорск (Якут.), ул. 60 лет Октября",2017-11-19
79343655200,1,Денисова Варвара Макаровна,127255906558,9903389538511,д. Ноябрьск,Russia,"с. Бирск, ул. Ленина, д. 63, 548256",1996-09-12,2,1,passport,213772,1906,"Отд. гор. клх Листвянка (Иркут.), ул. Щетинкина",2014-03-16
79065591471,1,Михеев Боян Изотович,438551499058,7777133307651,п. Ростов,Russia,"п. Верхотурье, ул. Заливная, д. 62, 554409",1989-12-17,1,1,passport,138395,7233,"Отд. гор. г. Черемхово, ул. Виноградная",2014-03-25
79014494150,1,Исаков Стоян Измаилович,963641467270,9531862289860,г. Архыз,Russia,"к. Верещагино (Перм.), ул. Ватутина, д. 40, 715409",1992-02-23,1,1,passport,605667,4849,"Отд. гор. к. Бомнак, ул. Белинского",2010-07-23
79761739168,1,Королев Кирилл Адамович,612485939028,8693272676522,клх Архангельск,Russia,"п. Красноярск, ул. Кирпичная, д. 39, 746653",1992-04-29,1,1,passport,484811,8315,"Отд. гор. д. Красновишерск, ул. Загородная",2015-11-23
79142839133,2,Максимова Светлана Станиславовна,6064636575,6946748040893,клх Ейск,Russia,"с. Плесецк, ул. Жданова, д. 80, 787562",,,,,,,,
79899893281,1,Русакова Галина Тимофеевна,830584810471,7580880951487,г. Серафимович,Russia,"клх Светлогорск (Калин.), ул. Ермака, д. 58, 079245",1998-05-14,2,1,passport,554233,6367,"Отд. гор. к. Джейрах, ул. Льва Толстого",2019-02-11
79129023277,1,Горбунов Осип Анатольевич,123466513349,9237830040742,клх Адыгейск,Russia,"клх Рославль, ул. Детская, д. 75, 165041",1989-07-22,1,1,passport,583634,2262,"Отд. гор. д. Петухово, ул. Орловская",2011-09-11
79116492191,1,Ситникова Ираида Петровна,819261081679,8817428946243,п. Анадырь,Russia,"с. Байкальск, ул. Карбышева, д. 79, 625531",1996-12-12,2,1,passport,316250,2684,"Отд. гор. с. Ребриха, ул. Лазурная",2011-03-12
79148028157,1,Блохина Зинаида Владиславовна,794412589208,8440332596012,к. Ноябрьск,Russia,"ст. Сургут (Хант.), ул. Пролетарская, д. 12, 557908",1999-02-07,2,1,passport,115290,8910,"Отд. гор. с. Барнаул, ул. Победа",2013-02-19
79783317302,1,Мамонтов Аполлон Данилович,423184559260,4127506589051,к. Южно-Сахалинск,Russia,"д. Кизел, ул. Клары Цеткин, д. 00, 951919",2004-11-07,1,1,passport,709996,4446,"Отд. гор. клх Челюскин, ул. Ключевая",2014-07-11
79236800427,1,Логинова Иванна Андреевна,482379668566,4712908281078,ст. Малгобек,Russia,"п. Снежинск, ул. Физкультурная, д. 93, 260325",1999-07-12,2,1,passport,256253,9289,"Отд. гор. ст. Северодвинск, ул. Минская",2012-03-31
79127815509,1,Кабанов Александр Ильясович,541359462172,7960206607759,к. Архангельск,Russia,"ст. Хужир, ул. Иркутская, д. 77, 429077",1990-01-19,1,1,passport,510318,9001,"Отд. гор. д. Сасово, ул. Таежная",2016-04-16
79389362119,1,Бобылев Варфоломей Федотович,662811722621,5922408097550,ст. Прохладный,Russia,"ст. Невьянск, ул. 40 лет Победы, д. 34, 847500",1991-03-27,1,1,passport,941784,7381,"Отд. гор. клх Суздаль, ул. Курчатова",2011-05-20
79210080614,2,Рогова Ирина Эльдаровна,5661770171,3881669340691,п. Ахтубинск,Russia,"д. Салават, ул. Титова, д. 93, 926805",,,,,,,,
79320456082,1,Фролова Лариса Никифоровна,834931725659,1783441467533,д. Бологое,Russia,"ст. Горячинск, ул. Красноармейская, д. 51, 958710",1997-07-28,2,1,passport,121790,9524,"Отд. гор. к. Качканар, ул. Солнечная",2011-07-24
79616964598,1,Миронов Михаил Фролович,530623982282,7851365721057,п. Салехард,Russia,"ст. Плесецк, ул. Кирова, д. 00, 645843",2004-10-17,1,1,passport,119479,1922,"Отд. гор. ст. Снежинск, ул. Волкова",2010-11-24
79466596855,1,Сысоев Орест Даниилович,915696935498,7852334451878,д. Соль-Илецк,Russia,"клх Вуктыл, ул. Матросова, д. 06, 335135",1993-06-06,1,1,passport,784344,8086,"Отд. гор. г. Улан-Удэ, ул. Механизаторов",2014-03-02
79304682958,1,Морозова Лора Кирилловна,959672711508,4871874173385,с. Арзамас,Russia,"ст. Черусти, ул. Отрадная, д. 76, 349890",2002-07-29,2,1,passport,376988,3627,"Отд. гор. п. Пышма, ул. Крылова",2015-06-12
79374807977,2,Власова Тамара Болеславовна,7593353028,7596956723381,д. Цимлянск,Russia,"п. Карабудахкент, ул. Мелиоративная, д. 32, 219095",,,,,,,,
79542234387,1,Селиверстова Елизавета Викторовна,821711847481,6602949504336,ст. Борзя,Russia,"д. Соль-Илецк, ул. Кузнецкая, д. 72, 412508",1992-10-27,2,1,passport,261906,5983,"Отд. гор. клх Новый Уренгой, ул. Металлургов",2017-03-19
79861515609,1,Аксенова Мария Сергеевна,497543576020,1182750247518,г. Комсомольск-на-Амуре,Russia,"ст. Черкесск, ул. Курортная, д. 19, 956593",1995-02-24,2,1,passport,107865,3752,"Отд. гор. клх Двинской, ул. Дальняя",2012-03-01
79622137040,1,Мельникова Нинель Матвеевна,680513258235,4598671977553,клх Карталы,Russia,"к. Шилка, ул. Слободская, д. 21, 518516",1999-11-05,2,1,passport,822644,1911,"Отд. гор. клх Тулун, ул. Челюскинцев",2017-11-30
79240126990,1,Волкова Глафира Вениаминовна,528744227630,2464164581303,г. Поярково,Russia,"ст. Быково (метеост.), ул. Бульварная, д. 38, 254383",1996-08-16,2,108,certificate_of_asylum,971035,,"Отд. гор. клх Белокуриха, ул. Правды",2012-10-19
79417331244,1,Потапова Вероника Мироновна,287698825440,1460225766160,г. Апшеронск,Russia,"к. Хатанга, ул. Дальневосточная, д. 60, 301584",1995-10-03,2,1,passport,470374,8645,"Отд. гор. ст. Шатура, ул. Есенина",2011-05-06
79866878769,1,Муравьева Кира Мироновна,298828362304,4898326479179,к. Грозный,Russia,"с. Оха, ул. Деповская, д. 09, 486195",1993-04-14,2,1,passport,122951,8228,"Отд. гор. п. Карабулак, ул. Запрудная",2014-08-11
79778347449,1,Евдокимова Наталья Алексеевна,948721625713,5354728585932,г. Лесной (Сверд.),Russia,"г. Дербент, ул. Речная, д. 88, 358973",2001-06-21,2,1,passport,147405,4389,"Отд. гор. г. Токма, ул. Дорожников",2011-01-09
79706688678,1,Соловьева Алина Афанасьевна,409237796735,4792050869958,п. Щельяюр,Russia,"д. Киренск, ул. Проезжая, д. 32, 336565",2003-04-23,2,1,passport,752376,9312,"Отд. гор. ст. Оха, ул. Озерная",2012-01-25
79634425389,1,Романова Кира Николаевна,821056827162,6480423058539,д. Калевала,Russia,"клх Мостовской, ул. Томская, д. 76, 555860",2003-12-22,0,1,passport,607582,2964,"Отд. гор. ст. Нарьян-Мар, ул. Карбышева",2018-08-04
79347431257,1,Агафонова Феврония Матвеевна,223632209301,8745707960726,клх Архыз,Russia,"клх Аргаяш, ул. Индустриальная, д. 17, 678389",1996-01-04,2,1,passport,928316,3696,"Отд. гор. клх Салават, ул. Механическая",2009-09-26
79381313574,1,Кошелева Антонина Тимофеевна,828562093098,3500264004134,с. Щельяюр,Russia,"с. Касимов, ул. Пролетарская, д. 93, 141961",1992-02-29,2,1,passport,985301,3103,"Отд. гор. с. Артем, ул. Ульяновская",2015-08-25
79658815163,1,Галкина Вера Ниловна,621940094598,3385236984590,п. Ясный (Оренб.),Russia,"г. Чита, ул. Коммунистическая, д. 25, 986457",1993-12-28,2,1,passport,490534,8080,"Отд. гор. с. Кашира, ул. Полярная",2015-09-04
79975277503,1,Бирюкова Алла Ивановна,213716786170,4417407735673,клх Сызрань,Russia,"клх Звенигород, ул. Строителей, д. 04, 326974",1996-10-14,2,1,passport,178994,9532,"Отд. гор. к. Томари, ул. Брянская",2015-05-09
79691578073,1,Степанова Милица Макаровна,380571986626,8885794242239,ст. Макушино,Russia,"г. Таштагол, ул. Рабочая, д. 34, 949451",1996-03-06,2,1,passport,758355,6700,"Отд. гор. клх Гремячинск (Перм.), ул. Клары Цеткин",2011-01-29
79008071251,1,Турова Маргарита Михайловна,556503591948,5816420588330,к. Оса,Russia,"п. Лабинск, ул. Коллективная, д. 82, 110463",2004-08-19,2,104,foreign_passport,239972,,"Отд. гор. п. Кунгур, ул. Клубная",2017-01-17
79282898595,1,Дмитриев Радислав Ефимович,360866560637,6409507724698,клх Салават,Russia,"д. Кировск (Мурм.), ул. Иркутская, д. 43, 516671",1996-12-20,1,1,passport,306391,1116,"Отд. гор. ст. Домодедово, ул. Сахалинская",2010-02-12
79439252315,1,Колесникова Марфа Рубеновна,528797766647,4650166166220,г. Солнечногорск,Russia,"ст. Саратов, ул. Советской Армии, д. 50, 738498",2001-03-25,2,8,residence,991156,,"Отд. гор. г. Усть-Ордынский, ул. Лесхозная",2014-04-08
79091760132,1,Воронцова Евгения Ивановна,819021810578,8923139200609,ст. Архыз,Russia,"к. Троицк (Моск.), ул. Пограничная, д. 19, 245474",2004-05-05,2,1,passport,126714,1869,"Отд. гор. ст. Малгобек, ул. Ленинградская",2011-05-08
79717973318,1,Емельянов Сократ Елисеевич,837420507694,1834359853156,ст. Наро-Фоминск,Russia,"с. Макушино, ул. Короленко, д. 00, 504750",1997-03-06,1,1,passport,840740,8766,"Отд. гор. п. Колпашево, ул. Жуковского",2014-09-29
79434732908,1,Сафонов Севастьян Герасимович,283907058364,3473141319012,клх Кетченеры,Russia,"г. Мезень, ул. Путевая, д. 84, 116743",1999-05-13,1,1,passport,110964,5489,"Отд. гор. д. Ульяновск, ул. Кольцевая",2009-05-28
79838011888,1,Суханова Алина Болеславовна,964800826121,3431696299450,ст. Эльбрус,Russia,"п. Канск, ул. Льва Толстого, д. 68, 424652",2003-12-26,2,1,passport,960386,9961,"Отд. гор. ст. Выборг, ул. Трудовая",2017-01-05
79007295480,1,Суханов Кондратий Артёмович,145376541899,7039347826900,клх Балтийск,Russia,"клх Псебай, ул. Дарвина, д. 24, 294735",1999-03-07,1,1,passport,628728,7479,"Отд. гор. п. Липецк, ул. Володарского",2015-03-30
79344988586,1,Никонова Октябрина Аркадьевна,192655071089,5735666613714,п. Красноуральск,Russia,"клх Кизел, ул. Новосельская, д. 94, 915594",1994-11-21,2,1,passport,945291,5194,"Отд. гор. с. Усть-Джегута, ул. Окружная",2017-10-16
79144049737,1,Давыдова Элеонора Валентиновна,910144326437,5153963119597,клх Белоярский,Russia,"клх Смоленск, ул. Коммунистическая, д. 68, 948117",2004-04-16,2,1,passport,764751,4718,"Отд. гор. ст. Чайковский, ул. Жукова",2017-10-13
79596880257,1,Ширяев Лука Архипович,260571283023,1077127214302,клх Азов (Рост.),Russia,"с. Валаам, ул. Интернациональная, д. 75, 714114",1993-07-03,1,1,passport,219485,5643,"Отд. гор. к. Листвянка (Иркут.), ул. Московская",2016-06-16
79807821292,1,Мартынова Ираида Аркадьевна,786355944730,8215001779000,клх Всеволожск,Russia,"г. Ржев, ул. Привокзальная, д. 95, 084726",1996-04-10,2,1,passport,565747,1626,"Отд. гор. п. Калязин, ул. Троицкая",2017-11-12
79862784496,1,Шилова Синклитикия Тимофеевна,697962290733,9797844094092,ст. Сорочинск,Russia,"г. Таганрог, ул. Дачная, д. 71, 724206",1990-03-14,2,1,passport,609245,4056,"Отд. гор. клх Петушки, ул. Сплавная",2010-05-01
79088312672,2,Владимирова Нонна Мироновна,5676366297,7712806531409,д. Воскресенск,Russia,"д. Ивдель, ул. Морозова, д. 65, 953411",,,,,,,,
79286704136,1,Селезнева Светлана Андреевна,627695302637,7703580767625,ст. Приозерск,Russia,"с. Губаха, ул. Дружбы, д. 24, 423294",1992-08-17,2,1,passport,153710,8705,"Отд. гор. г. Приморско-Ахтарск, ул. Бажова",2011-09-28
79746053814,1,Пестов Касьян Демьянович,186257119689,1049336517212,д. Киренск,Russia,"г. Майкоп, ул. Культуры, д. 09, 067345",1999-05-23,1,101,permission_for_temporary_residence,412551,,"Отд. гор. д. Кизел, ул. Комсомольская",2011-01-03
79965719962,1,Уварова Елизавета Тимофеевна,461308664400,5502396839026,д. Углегорск,Russia,"с. Истра, ул. Февральская, д. 09, 453019",1992-04-21,2,1,passport,194091,9163,"Отд. гор. г. Кудымкар, ул. Веселая",2014-11-27
79808035734,1,Корнилова Нина Аркадьевна,874691779159,6132679374283,г. Смоленск,Russia,"к. Чебоксары, ул. Дарвина, д. 98, 637947",2000-09-06,2,1,passport,987292,1770,"Отд. гор. ст. Тобольск, ул. Техническая",2014-09-12
79580856768,2,Макаров Иларион Изотович,1897217712,9031851248590,д. Воскресенск,Russia,"д. Бийск, ул. Лесозаводская, д. 40, 594253",,,,,,,,
79335786535,1,Федосеев Владимир Давидович,159678391060,3801740912803,ст. Мытищи,Russia,"п. Лодейное Поле, ул. Ломоносова, д. 42, 875156",1989-06-24,1,1,passport,938407,4574,"Отд. гор. ст. Чулым, ул. Смоленская",2010-11-23
79599542697,1,Константинова Лариса Вячеславовна,131836492663,2069925269913,г. Новокузнецк,Russia,"п. Нефтеюганск, ул. Металлургов, д. 25, 386932",2001-09-16,2,1,passport,178158,2587,"Отд. гор. г. Оренбург, ул. Детская",2009-05-03
79801485489,1,Суворова Светлана Юльевна,721012536624,1308167221154,ст. Петушки,Russia,"д. Липецк, ул. Ветеранов, д. 08, 156468",2004-07-17,2,1,passport,363832,7584,"Отд. гор. к. Онега, ул. Буденного",2010-11-14
79302614450,1,Филиппов Изяслав Жоресович,564209331386,2043539283887,д. Верхний Баскунчак,Russia,"клх Соликамск, ул. Тельмана, д. 71, 747230",1995-02-06,1,1,passport,956636,4808,"Отд. гор. ст. Александров Гай, ул. Западная",2013-03-24
79752108804,1,Сазонов Василий Федосьевич,831433122300,6678160991799,д. Киров (Вятка),Russia,"с. Киржач, ул. Саратовская, д. 91, 245923",2003-04-15,1,1,passport,931964,4643,"Отд. гор. ст. Пермь, ул. Минина",2010-02-20
79646757915,1,Белякова Анна Александровна,142054115355,5441563036466,ст. Терскол,Russia,"ст. Мирный, ул. Сенная, д. 48, 194197",1991-03-02,2,1,passport,815272,6473,"Отд. гор. с. Омск, ул. Спартака",2014-11-21
79888216043,1,Архипова Любовь Никифоровна,996934134688,4729831340717,клх Томари,Russia,"ст. Красновишерск, ул. Герцена, д. 99, 820852",2000-09-28,2,1,passport,891959,3769,"Отд. гор. ст. Ковров, ул. Парковая",2011-10-14
79018638119,1,Калинина Дарья Юрьевна,471815076501,9944002519637,клх Норильск,Russia,"клх Петрозаводск, ул. 40 лет Победы, д. 27, 004186",1992-02-10,2,1,passport,373811,3107,"Отд. гор. ст. Кудымкар, ул. Сенная",2013-03-21
79864549658,1,Носов Стоян Теймуразович,623030332736,1336479168508,клх Кировск (Ленин.),Russia,"к. Теберда, ул. Отрадная, д. 06, 806863",1993-05-07,1,1,passport,741919,6372,"Отд. гор. д. Шатки, ул. Трудовая",2017-10-10
79941619570,1,Беляева Нинель Владимировна,255462033531,2129367776319,клх Зеленоград,Russia,"п. Углегорск, ул. Учительская, д. 73, 786616",2002-09-22,2,1,passport,959545,6671,"Отд. гор. с. Юрюзань, ул. Суворова",2015-05-21
79607496056,1,Михайлова Татьяна Федоровна,235048184092,2723618481848,с. Губкинский,Russia,"д. Шадринск, ул. Торговая, д. 09, 287595",1993-07-21,2,3,military_id,163798,,"Отд. гор. п. Нягань, ул. Дачная",2018-12-10
79470366518,1,Куликова Оксана Руслановна,382220216704,7337098093740,клх Саянск,Russia,"с. Курумкан, ул. Заливная, д. 08, 693890",2004-07-30,2,1,passport,565569,6835,"Отд. гор. к. Качканар, ул. Чехова",2018-07-31
79540404297,1,Захарова Евгения Николаевна,767804511705,3856998794229,клх Фатеж,Russia,"г. Усть-Кулом, ул. Западная, д. 39, 832215",1992-05-16,2,1,passport,304585,4570,"Отд. гор. с. Добрянка, ул. Рабочая",2013-11-14
79397121982,1,Дорофеева Майя Болеславовна,147195919313,2223610682218,г. Шамары,Russia,"к. Лазаревское, ул. Тихая, д. 02, 126524",2004-10-03,2,1,passport,293846,6050,"Отд. гор. клх Добрянка, ул. Томская",2019-01-07
79822323280,1,Рыбакова Варвара Тимуровна,373160364126,7284854881826,с. Якутск,Russia,"с. Приозерск, ул. Леваневского, д. 67, 082758",1993-05-14,2,1,passport,869757,9409,"Отд. гор. п. Волгоград, ул. Поселковая",2011-05-27
79150346037,1,Красильников Виталий Гаврилович,613464150881,8861853238172,ст. Одинцово,Russia,"д. Красногорск (Моск.), ул. Славянская, д. 66, 077565",2003-08-03,1,1,passport,519484,6391,"Отд. гор. д. Бийск, ул. Труда",2013-06-16
79098321040,1,Гусева Анжела Мироновна,458329276620,9221091711140,д. Новороссийка,Russia,"с. Кизляр, ул. Запорожская, д. 71, 926911",2002-11-10,2,1,passport,809840,1754,"Отд. гор. д. Ступино, ул. Загородная",2018-11-29
79969783589,2,Кошелев Поликарп Иосипович,1885851581,4514719990224,п. Королев,Russia,"г. Пинега, ул. Сельская, д. 47, 623252",,,,,,,,
79822592173,1,Щукин Януарий Федосьевич,600529101404,5615515629824,к. Хасан,Russia,"к. Каменск-Уральский, ул. Краснодарская, д. 81, 695277",2003-01-14,1,1,passport,711464,3726,"Отд. гор. ст. Тобольск, ул. 60 лет Октября",2009-09-23
79788754018,1,Гришин Всеволод Тихонович,671237561507,2157956701817,ст. Кунгур,Russia,"с. Магадан, ул. Щорса, д. 31, 300426",2001-11-11,1,100,temporary_identification,780082,,"Отд. гор. п. Тотьма, ул. Журавлева",2013-04-16
79911541687,1,Антонов Ярослав Геннадиевич,668242730762,5329108420824,г. Нижний Новгород,Russia,"п. Агинское (Забайк.), ул. Приморская, д. 28, 107826",1996-08-30,1,1,passport,357676,7183,"Отд. гор. ст. Хоста, ул. Городская",2012-06-02
79971810693,1,Гуляева Жанна Львовна,604763340594,3748243769366,клх Верхний Баскунчак,Russia,"клх Краснодар, ул. Краснопартизанская, д. 89, 948690",1999-06-21,2,1,passport,608608,8752,"Отд. гор. п. Касимов, ул. Геологов",2011-07-30
79183601800,1,Большакова Фёкла Афанасьевна,795869437225,3759632152136,клх Казань,Russia,"п. Лабытнанги, ул. Заливная, д. 80, 224629",2001-12-23,2,1,passport,557808,2428,"Отд. гор. к. Надым, ул. Докучаева",2016-06-19
79245972469,1,Кулагин Болеслав Филиппович,616291078207,8713663364592,клх Елатьма,Russia,"д. Петропавловск-Камчатский, ул. Труда, д. 52, 803135",2003-10-25,1,1,passport,420617,4802,"Отд. гор. г. Нефедова, ул. Белорусская",2011-10-10
79634769518,1,Орлова Ирина Святославовна,464595815952,5609860852374,г. Мценск,Russia,"п. Кемерово, ул. Лермонтова, д. 82, 660004",1995-05-20,2,1,passport,754537,4588,"Отд. гор. к. Диксон, ул. Интернациональная",2016-03-21
79417486532,1,Карпов Богдан Брониславович,978049172611,8581467230760,клх Братск,Russia,"к. Кириши, ул. Халтурина, д. 28, 425638",2004-01-09,1,101,permission_for_temporary_residence,925051,,"Отд. гор. п. Оленек, ул. Подлесная",2013-10-12
79477613418,1,Макаров Всеслав Авдеевич,747689292811,8567856660691,с. Пушкинские Горы,Russia,"д. Игарка, ул. Высотная, д. 13, 262632",2000-08-10,1,1,passport,701244,1971,"Отд. гор. к. Адыгейск, ул. Луначарского",2012-02-04
