msisdn,client_type,full_name,inn,account_number,city,country,address,birth_date,gender,document_type,document_name,document_number,document_series,issued_by,issued_date
79537883068,1,Рябова Дарья Ждановна,317154334856,4049919795311,п. Сеймчан,Russia,"с. Нижний Новгород, ул. Волгоградская, д. 32, 699769",1992-04-17,2,1,passport,470876,7514,"Отд. гор. г. Ахтубинск, ул. Геологическая",2014-12-21
79520728650,1,Воронцов Бажен Харлампович,825332116962,7303946704931,клх Усть-Камчатск,Russia,"д. Хоста, ул. Южная, д. 79, 718382",2000-07-31,1,1,passport,341814,7125,"Отд. гор. к. Ярославль, ул. Сельская",2015-01-26
79427398595,1,Авдеев Елисей Федосьевич,941733646455,7903109315463,с. Камень-на-Оби,Russia,"с. Гудермес, ул. Коммунальная, д. 43, 743199",1992-06-10,1,1,passport,557526,3810,"Отд. гор. клх Назрань, ул. Свободная",2016-11-14
79580003657,1,Дементьев Трофим Игнатьевич,622048157484,8921453701891,г. Черусти,Russia,"ст. Сарапул, ул. Спортивная, д. 30, 834063",1995-07-12,1,1,passport,997494,3337,"Отд. гор. г. Смоленск, ул. Снежная",2014-09-17
79465391211,1,Капустина Глафира Кузминична,798961747734,5615854895217,д. Быково (метеост.),Russia,"д. Бирск, ул. Лазурная, д. 62, 743199",1997-10-02,2,1,passport,244729,8394,"Отд. гор. с. Морозовск, ул. Халтурина",2018-08-10
79077157888,1,Калашников Евдоким Виленович,701222471517,8937440861594,ст. Назрань,Russia,"с. Балтийск, ул. Менделеева, д. 53, 787578",2004-11-22,1,1,passport,355089,4921,"Отд. гор. клх Карабудахкент, ул. Интернациональная",2011-04-01
79143033908,1,Павлова Вера Ефимовна,863446313691,9943907754147,п. Петушки,Russia,"ст. Нарьян-Мар, ул. Малая, д. 98, 237697",1994-03-08,2,1,passport,557329,3438,"Отд. гор. к. Наро-Фоминск, ул. Шмидта",2010-02-16
79817457281,1,Филиппов Спартак Александрович,470041727399,9811823075860,г. Бузулук,Russia,"с. Баксан, ул. Рыбацкая, д. 82, 920423",1997-10-22,1,1,passport,747121,6738,"Отд. гор. к. Новгород Великий, ул. Нижняя",2015-12-03
79599331929,1,Денисова Пелагея Болеславовна,373575159592,1985997456107,клх Великий Устюг,Russia,"п. Кинешма, ул. Лермонтова, д. 84, 018406",1998-05-13,2,1,passport,784503,1308,"Отд. гор. п. Вязьма, ул. Тукая",2017-07-30
79692448333,1,Пахомов Орест Игоревич,239972668752,7374632156800,г. Амурск,Russia,"ст. Диксон, ул. Партизанская, д. 27, 855137",1992-12-20,1,1,passport,961510,7317,"Отд. гор. п. Лесной (Сверд.), ул. Новая",2016-12-17
79752182947,1,Ильина Тамара Анатольевна,337870163817,5246220491674,г. Фатеж,Russia,"ст. Прохладный, ул. Седова, д. 17, 401759",2001-10-03,2,1,passport,428930,1878,"Отд. гор. клх Серафимович, ул. Есенина",2017-01-27
79401569813,1,Лапин Соломон Власович,485894747562,2263679476297,к. Каргасок,Russia,"к. Пушкинские Горы, ул. Краснофлотская, д. 52, 988858",2005-01-11,1,1,passport,424222,2576,"Отд. гор. ст. Петрозаводск, ул. Нефтяников",2017-02-14
79010111892,1,Пономарев Нестор Даниилович,581516817350,7755131286015,д. Верхнее Пенжино,Russia,"ст. Новомосковск, ул. Лазо, д. 24, 889074",1994-02-03,1,105,identity_card_refugees,214248,,"Отд. гор. с. Гремячинск (Перм.), ул. Тамбовская",2016-04-28
79431592407,1,Шашкова Таисия Петровна,125623347334,9916748389874,к. Обнинск,Russia,"г. Ирбит, ул. Ветеранов, д. 13, 856623",1992-12-14,2,1,passport,136164,3503,"Отд. гор. п. Пышма, ул. Невского",2015-05-15
79455033556,1,Дорофеев Тихон Антипович,184154329604,5592314785060,г. Бавлы,Russia,"клх Уссурийск, ул. Учительская, д. 28, 878216",2002-12-14,1,1,passport,910423,1775,"Отд. гор. п. Александров, ул. Воровского",2016-05-26
79511241387,2,Горшков Егор Иосифович,6260008661,6942077987413,д. Джубга,Russia,"д. Смоленск, ул. Кубанская, д. 91, 032521",,,,,,,,
79603214628,1,Котов Терентий Адрианович,111597735505,3967150673687,д. Енисейск,Russia,"с. Александров Гай, ул. Толбухина, д. 22, 875155",1999-11-26,1,1,passport,839391,2354,"Отд. гор. г. Анива, ул. Дружба",2010-12-15
79446906985,1,Капустина Тамара Святославовна,955874513706,9982306186190,клх Черкесск,Russia,"г. Карабулак, ул. Свободная, д. 14, 932072",1998-04-08,2,1,passport,619064,3530,"Отд. гор. клх Тихвин, ул. Крылова",2010-11-07
79579158023,1,Тарасов Сила Феликсович,456068481443,6165701257931,п. Челябинск,Russia,"ст. Яшалта, ул. Водопроводная, д. 49, 023052",1999-03-18,1,1,passport,671135,7003,"Отд. гор. к. Ростов, ул. Макаренко",2010-04-18
79270266548,1,Ильина Ия Дмитриевна,470877984146,9894167913195,клх Новороссийск,Russia,"с. Асбест, ул. Радищева, д. 18, 922981",1993-12-02,2,1,passport,114982,5116,"Отд. гор. п. Батайск, ул. Кочубея",2017-04-22
79133689271,1,Осипова Феврония Вячеславовна,530954585931,2615397434754,к. Набережные Челны,Russia,"д. Ведено, ул. Курская, д. 62, 450557",1996-01-13,2,1,passport,480777,4374,"Отд. гор. г. Ачхой Мартан, ул. Большевистская",2010-10-05
79557675946,1,Пестов Ульян Артемьевич,356958542744,3118376197458,клх Нижнекамск,Russia,"клх Котлас, ул. Томская, д. 40, 894650",1993-01-17,1,104,foreign_passport,884456,,"Отд. гор. с. Краснокамск, ул. Народная",2016-12-27
79699853012,1,Пономарева Фёкла Вячеславовна,124638878022,4622808759017,г. Луга,Russia,"ст. Колпашево, ул. Тенистая, д. 82, 551857",2004-01-28,2,1,passport,588479,4354,"Отд. гор. к. Хоста, ул. Зои Космодемьянской",2009-10-27
79870984998,1,Архипова Галина Яковлевна,433406311008,1611965386911,г. Благовещенск (Амур.),Russia,"с. Усть-Ишим, ул. Средняя, д. 95, 612599",2001-06-29,2,1,passport,848431,8612,"Отд. гор. ст. Горно-Алтайск, ул. Бажова",2014-11-14
79568722034,1,Симонов Велимир Владиленович,506124044767,2195932044113,г. Петропавловск-Камчатский,Russia,"п. Байкальск, ул. Крупской, д. 64, 600653",2003-06-05,1,1,passport,857711,2736,"Отд. гор. клх Стерлитамак, ул. Луговая",2016-04-11
79769779021,1,Денисов Лукьян Давыдович,191611338863,9277929056952,д. Боровск,Russia,"к. Магас, ул. Азина, д. 37, 990360",2003-10-15,1,1,passport,938159,3477,"Отд. гор. г. Ейск, ул. Шевченко",2015-06-06
79651522906,1,Кулакова Валерия Геннадиевна,501102513067,6253792270071,г. Боровск,Russia,"с. Сарапул, ул. Литейная, д. 42, 609602",2003-05-22,2,1,passport,100599,4575,"Отд. гор. с. Москва, МГУ, ул. Чернышевского",2015-08-04
79992468963,1,Карпов Павел Артемьевич,101469244472,7728003306207,ст. Усть-Ишим,Russia,"ст. Королев, ул. 9 Мая, д. 50, 082752",1999-07-06,1,1,passport,360464,6733,"Отд. гор. г. Усть-Кулом, ул. Березовая",2016-02-06
79883705744,1,Мухина Элеонора Геннадиевна,389903921507,4426558340656,д. Егорьевск,Russia,"клх Агинское (Забайк.), ул. Восьмого Марта, д. 63, 309659",1991-08-15,2,1,passport,977328,6250,"Отд. гор. д. Киренск, ул. Сельская",2018-03-11
79965349384,1,Пахомов Яков Гавриилович,442918689605,9804262421434,д. Буйнакск,Russia,"клх Ступино, ул. Тепличная, д. 97, 491475",1995-09-13,1,1,passport,285949,2487,"Отд. гор. г. Уссурийск, ул. Черняховского",2011-04-01
79091128160,1,Петров Николай Матвеевич,814516838582,7554147450520,ст. Арсеньев,Russia,"клх Ишим, ул. Клары Цеткин, д. 02, 643981",1992-09-17,1,1,passport,522755,6372,"Отд. гор. г. Семлячики, ул. Металлистов",2016-08-26
79651628876,1,Щербакова Лариса Александровна,499015294970,5335411198642,клх Стерлитамак,Russia,"клх Ведено, ул. Промышленная, д. 19, 971659",2000-03-09,2,1,passport,372865,6508,"Отд. гор. ст. Шуя, ул. Ручейная",2014-10-27
79965603332,1,Мухина Милица Альбертовна,909532108562,9784948298256,к. Каргасок,Russia,"г. Хабаровск, ул. Заозерная, д. 06, 365744",1995-09-18,2,1,passport,772812,7043,"Отд. гор. клх Наро-Фоминск, ул. 50 лет Октября",2009-04-06
79775877637,1,Мясникова Елизавета Михайловна,259618422164,9915677669732,п. Кузнецк,Russia,"ст. Сасово, ул. Казачья, д. 44, 812656",1990-06-01,2,1,passport,856314,8063,"Отд. гор. п. Славгород, ул. Транспортная",2016-03-19
79701463058,1,Орехов Фотий Анатольевич,775107628367,4989884650770,г. Пермь,Russia,"г. Ханты-Мансийск, ул. 50 лет ВЛКСМ, д. 74, 531441",2000-09-05,1,1,passport,603589,1387,"Отд. гор. с. Гремячинск (Перм.), ул. Снежная",2016-03-17
79329372154,1,Никонова Агата Ивановна,722484171688,7731064470731,д. Адлер,Russia,"клх Комсомольск-на-Амуре, ул. Сурикова, д. 77, 632570",1996-12-27,2,1,passport,529407,7134,"Отд. гор. п. Когалым, ул. Тульская",2017-02-06
79817853312,1,Смирнова Эмилия Дмитриевна,883256580786,9748754085460,ст. Учалы,Russia,"ст. Касимов, ул. Мостовая, д. 37, 172845",2002-06-19,2,1,passport,961693,9946,"Отд. гор. д. Лысьва, ул. Рыбацкая",2016-03-18
79384958372,1,Чернова Любовь Владимировна,145808294668,8310967034107,г. Мыс Шмидта,Russia,"к. Кириши, ул. Новая, д. 32, 048212",2003-08-07,2,1,passport,158144,1153,"Отд. гор. п. Усинск, ул. Курортная",2019-02-22
79441592027,1,Пахомов Виссарион Аверьянович,409578547176,1299775373319,д. Сорочинск,Russia,"к. Минусинск, ул. Урожайная, д. 55, 795826",1994-10-03,1,1,passport,466508,3861,"Отд. гор. д. Шереметьево, ул. Главная",2015-11-27
79252649880,1,Одинцова Анжелика Андреевна,449403732646,7298878180131,с. Ачхой Мартан,Russia,"п. Можга, ул. Торговая, д. 96, 050620",1991-05-02,2,1,passport,475965,6746,"Отд. гор. с. Ирбит, ул. Восточная",2009-08-28
79880242395,1,Максимов Остромир Филимонович,934430056407,6016561747718,п. Борзя,Russia,"к. Тымовское, ул. Иванова, д. 07, 489569",1993-10-16,1,1,passport,158744,1741,"Отд. гор. д. Братск, ул. Титова",2017-10-03
79765848804,1,Зуева Евдокия Захаровна,156649702052,2145582648500,клх Соболево,Russia,"с. Соловки, ул. Котовского, д. 95, 799006",2003-09-28,2,1,passport,681504,6396,"Отд. гор. д. Семлячики, ул. Космодемьянской",2011-10-16
79558134480,1,Зиновьев Творимир Юльевич,628366847711,6856343478465,ст. Ханты-Мансийск,Russia,"г. Карталы, ул. Р.Люксембург, д. 96, 102739",1997-12-03,1,1,passport,680815,7124,"Отд. гор. д. Охотск, ул. Ивановская",2011-11-26
79455101332,1,Устинов Глеб Федотович,580708338561,7152793680352,п. Макушино,Russia,"с. Тутончаны, ул. Кольцова, д. 51, 861228",1998-02-08,1,1,passport,154325,6649,"Отд. гор. г. Можга, ул. Тукая",2011-08-13
79957953651,1,Калашникова Светлана Анатольевна,353893875235,8113036966471,ст. Березники,Russia,"д. Троицко-Печорск, ул. Добролюбова, д. 49, 534432",2001-12-15,2,1,passport,883752,2354,"Отд. гор. ст. Кунгур, ул. Томская",2010-03-06
79685041125,1,Тимофеев Аверкий Федотович,458213980457,7138717080041,к. Юрьевец (Иван.),Russia,"д. Чита, ул. Микрорайон, д. 69, 083666",1990-12-02,1,100,temporary_identification,559122,,"Отд. гор. ст. Усть-Камчатск, ул. Котовского",2018-12-22
79935025684,1,Семенова Ирина Рудольфовна,976972548705,1722038217614,клх Байкальск,Russia,"д. Каргасок, ул. Маркса Карла, д. 00, 564264",1998-05-22,0,1,passport,111244,3794,"Отд. гор. п. Тихорецк, ул. Проточная",2015-08-17
79431584837,1,Михайлова Ираида Анатольевна,471634625873,8855351499851,клх Хоста,Russia,"клх Пушкин, ул. Льва Толстого, д. 81, 629697",2002-08-15,2,1,passport,904915,1529,"Отд. гор. с. Магас, ул. Бульварная",2013-12-12
79154567410,1,Федоров Самуил Тарасович,584610695462,5003451355814,ст. Джубга,Russia,"к. Черкесск, ул. Вольная, д. 01, 919625",1996-12-20,1,1,passport,618043,2367,"Отд. гор. д. Игнашино, ул. Набережная",2014-03-06
79599356107,2,Комарова Анжела Юрьевна,3627422862,2348311952842,г. Голицыно,Russia,"д. Темрюк, ул. Октябрьская, д. 65, 348196",,,,,,,,
79615490863,1,Калинин Януарий Бориславович,290366275813,8670949222509,п. Ялуторовск,Russia,"г. Сузун, ул. М.Горького, д. 15, 135801",2001-10-13,1,1,passport,648266,5683,"Отд. гор. клх Нарткала, ул. Льва Толстого",2013-10-05
79354125546,1,Петров Виссарион Артурович,109685410295,4895062621321,к. Оймякон,Russia,"д. Коломна, ул. Трудовая, д. 66, 965869",1990-03-17,1,104,foreign_passport,317143,,"Отд. гор. ст. Апрелевка, ул. Ставропольская",2018-06-04
79413671178,1,Костин Никодим Владиславович,707206943828,9710396402764,д. Нижнекамск,Russia,"клх Шатура, ул. М.Горького, д. 22, 662199",2001-06-16,1,1,passport,496288,3658,"Отд. гор. ст. Якша, ул. Выгонная",2013-05-09
79698467097,1,Волков Глеб Антипович,777956737529,2334935664777,ст. Апатиты,Russia,"с. Двинской, ул. Балтийская, д. 59, 582843",2005-02-27,1,1,passport,486615,1543,"Отд. гор. п. Кедровый, ул. Марта 8",2011-07-29
79778931806,1,Бирюков Парфен Виленович,837134750670,6255978322820,г. Кудымкар,Russia,"к. Белореченск, ул. Западная, д. 94, 499811",1990-10-23,1,1,passport,730760,2179,"Отд. гор. п. Юровск, ул. Челюскинцев",2018-06-29
79022685333,1,Капустина Татьяна Тимофеевна,445905842831,4041551411175,г. Радужный,Russia,"д. Белореченск, ул. Вавилова, д. 55, 527466",1991-10-29,2,1,passport,777822,8211,"Отд. гор. к. Двинской, ул. Металлистов",2011-02-18
79715593884,1,Ермаков Анатолий Бориславич,720822473145,2468110629597,к. Новосибирск,Russia,"к. Красногорск (Моск.), ул. Ростовская, д. 68, 563494",1989-11-12,1,1,passport,881328,2923,"Отд. гор. с. Чулым, ул. Пограничная",2014-07-27
79358838839,1,Муравьев Никифор Тихонович,632194174009,5253235668731,с. Ульяновск,Russia,"с. Югорск, ул. Новоселов, д. 58, 136963",1992-03-20,1,1,passport,661017,8889,"Отд. гор. с. Ершов, ул. Некрасова",2011-02-21
79183721336,1,Абрамов Фадей Жоресович,342990065694,5239442689843,д. Шумиха,Russia,"клх Нарьян-Мар, ул. Азина, д. 23, 057106",2001-08-30,1,1,passport,624767,4995,"Отд. гор. с. Калязин, ул. Покровская",2017-04-26
79682663343,1,Вишнякова Галина Никифоровна,914506185804,9678840311413,г. Уфа,Russia,"ст. Хасан, ул. Коммуны, д. 78, 308489",1990-02-24,2,1,passport,288535,7760,"Отд. гор. д. Саратов, ул. Воровского",2013-01-13
79208065516,1,Калашников Боян Феофанович,425583123220,3930835702540,к. Дербент,Russia,"г. Муравленко, ул. Терешковой, д. 62, 148866",2003-02-28,0,1,passport,413150,7957,"Отд. гор. к. Кисловодск, ул. Поселковая",2014-09-19
79861197079,1,Матвеева Юлия Андреевна,354374663375,9729405725658,ст. Кяхта,Russia,"д. Ербогачен, ул. 50 лет Победы, д. 96, 191610",2004-02-24,2,1,passport,226096,3167,"Отд. гор. г. Ростов, ул. Фурманова",2015-09-18
79321629990,1,Лыткин Силантий Харитонович,979382210104,3801840695129,к. Ульяновск,Russia,"г. Новомосковск, ул. Рыбацкая, д. 89, 332809",1998-12-30,1,1,passport,285898,5025,"Отд. гор. клх Нязепетровск, ул. Веселая",2013-11-22
79347524164,1,Юдина Ульяна Егоровна,672644108699,5504553650902,ст. Якутск,Russia,"клх Радужный, ул. Поселковая, д. 78, 813746",2004-05-19,2,1,passport,837451,7323,"Отд. гор. с. Уренгой, ул. Кузнецова",2011-12-06
79133256711,1,Корнилов Аким Елизарович,803914198926,1774682438668,к. Бийск,Russia,"д. Красноуральск, ул. Маркса Карла, д. 27, 648753",2002-12-24,1,1,passport,431894,4676,"Отд. гор. с. Тулун, ул. Космодемьянской",2013-04-11
79987753353,1,Костин Матвей Харлампович,151155741540,7711592440971,ст. Шадринск,Russia,"д. Глазов, ул. Коммунистическая, д. 60, 435418",1994-05-13,1,1,passport,933945,8916,"Отд. гор. г. Невельск, ул. Высокая",2009-11-28
79901833286,1,Русакова Екатерина Кузминична,486784762503,3382871418486,ст. Малая Вишера,Russia,"д. Сеймчан, ул. Киевская, д. 53, 760680",2003-05-10,2,1,passport,854527,4943,"Отд. гор. к. Ирбит, ул. Лермонтова",2011-02-12
79135614640,1,Антонов Леонтий Гавриилович,274858756455,6032377498200,г. Ведено,Russia,"д. Бавлы, ул. К.Маркса, д. 30, 817801",1990-10-23,1,1,passport,380563,1820,"Отд. гор. с. Углегорск, ул. Калужская",2010-10-04
79872040711,1,Голубева Тамара Рубеновна,624515679741,1132441690787,г. Ржев,Russia,"п. Кузнецк, ул. Прибрежная, д. 15, 558241",2000-12-20,2,1,passport,913555,2140,"Отд. гор. ст. Минеральные Воды, ул. Производственная",2010-11-27
79744421730,1,Сергеев Максим Демидович,809506146448,3019204216832,д. Руза,Russia,"ст. Зеленогорск (Ленин.), ул. Демьяна Бедного, д. 07, 336620",1999-08-17,1,1,passport,646124,1482,"Отд. гор. ст. Токма, ул. Бажова",2010-07-18
79672462709,1,Кузнецов Егор Игоревич,208568239939,3708080520934,клх Ахтубинск,Russia,"клх Воскресенск, ул. Ворошилова, д. 76, 429240",1993-12-13,1,1,passport,272960,4031,"Отд. гор. с. Богучар, ул. Садовая",2011-05-25
79382149175,1,Герасимова Ксения Антоновна,126939115149,9658678587445,к. Лазаревское,Russia,"с. Вологда, ул. Мелиоративная, д. 87, 931242",1998-05-03,2,1,passport,660997,4829,"Отд. гор. к. Тарко-Сале, ул. Плеханова",2018-06-08
79685075798,1,Потапов Сильвестр Федосьевич,707521319775,3221083036995,г. Гаврилов-Ям,Russia,"д. Мытищи, ул. Пригородная, д. 30, 828208",2005-03-14,1,1,passport,737050,8307,"Отд. гор. ст. Тихвин, ул. Волочаевская",2012-04-08
79974550771,1,Субботина Агата Болеславовна,449704876746,5352746281441,г. Минусинск,Russia,"клх Орехово-Зуево, ул. Красноярская, д. 98, 523221",2003-08-11,2,1,passport,397979,1470,"Отд. гор. ст. Благовещенск (Амур.), ул. Гафури",2015-04-17
79457144483,1,Поляков Анатолий Тимурович,406167691354,1983545144589,ст. Троицк (Челяб.),Russia,"д. Галич, ул. Рязанская, д. 17, 206132",1997-05-20,1,1,passport,347271,3463,"Отд. гор. ст. Березники, ул. Амурская",2010-01-08
79870771980,2,Хохлов Трофим Матвеевич,3988485921,3648969971953,клх Любань,Russia,"г. Астрахань, ул. Красная, д. 85, 931891",,,,,,,,
79556907055,1,Ковалев Модест Данилович,185530035080,5934466051934,д. Хасавюрт,Russia,"с. Усть-Илимск, ул. Горького, д. 55, 617455",1999-11-04,1,1,passport,955926,3222,"Отд. гор. к. Гагарин, ул. Гафури",2018-01-17
79850911841,1,Соколов Герман Эдгардович,532509040290,9610551660461,с. Волгоград,Russia,"п. Хасан, ул. Овражная, д. 15, 109740",1997-05-04,1,1,passport,994841,4668,"Отд. гор. с. Жуковский, ул. Одесская",2010-07-16
